Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
;;503;140;24100;63200;2025/000243;2025/020243;CENTRO DE FORMACIÓN LOS CÁRMENES, C/ALHAMBRA,89. OBRAS DE REFORMA;210;LATINA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;11653,16;11653,16;0;0;11653,16;11653,16;5264,36;0;5264,36;
;;503;140;24100;63200;2025/000243;2025/030243;ESCUELA MUNICIPAL DE EMPLEO VERDE Y OFICIOS (EMEVO). OBRAS DE REFORMA;212;USERA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;48090,91;48090,91;0;0;48090,91;48090,91;48090,91;0;48090,91;
;;503;140;24100;63301;2024/000098;2024/010098;CENTRO DESARROLLO EMPRESARIAL DE VILLAVERDE. AV.OROVILLA,54. REPOSICIÓN CLIMATIZACIÓN;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;38186,65;38186,65;0;0;38186,65;38186,65;38186,65;0;38186,65;
;;503;140;24100;63301;2024/000098;2024/020098;CENTRO FORMACIÓN DE OFICIOS USERA, C/GINEBRO,1. REPOSICIÓN CLIMATIZACIÓN;212;USERA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;101569,84;101569,84;0;0;101569,84;101569,84;101569,84;0;101569,84;
;;503;140;24100;63301;2025/000241;2025/000241;SUSTITUCIÓN E INSTALACIÓN DE CENTRALITAS DE INTRUSIÓN EN VARIOS CENTROS DE LA AGENCIA PARA EL EMPLEO;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;100000;-81574,65;18425,35;18425,35;0;0;0;0;0;0;
;;503;140;24100;63301;2025/000412;2025/000412;CENTRO DE FORMACIÓN LOS CÁRMENES, C/ALHAMBRA, 89. MEDIDAS DE SEGURIDAD;210;LATINA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;3388;3388;565,31;0;2822,69;2822,69;0;0;0;
;;503;140;24100;62500;2025/000204;2025/000204;ADQUISICION DE MOBILIARIO PARA LOS NUEVOS ESPACIOS CEOP Y TALENTO Y EMPRESAS;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;205000;-20000;185000;38566,4;20700,94;125732,66;125732,66;0;0;0;
;;503;140;24100;62500;2025/000222;2025/000222;EQUIPAMIENTO PARA VARIOS CENTROS DE LA AGENCIA PARA EL EMPLEO;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;33150;435,62;33585,62;33585,62;0;0;0;0;0;0;
;;503;140;24100;62500;2025/000222;2025/010222;EQUIPAMIENTO AGENCIA DE PROXIMIDAD DE VILLAVERDE, AV.OROVILLA,54;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;39288,7;39288,7;0;4868,98;34419,72;34419,72;0;0;0;
;;503;140;24100;62500;2025/000222;2025/020222;EQUIPAMIENTO AGENCIA DE PROXIMIDAD DE BARAJAS, AV,CANTABRIA, 6;221;BARAJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;16044,6;16044,6;0;4506,4;11538,2;11538,2;0;0;0;
;;503;140;24100;62500;2025/000222;2025/030222;EQUIPAMIENTO AGENCIA DE PROXIMIDAD DE TETUÁN, C/JUAN PANTOJA,2;206;TETUAN;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;8397,4;8397,4;0;4137,34;4260,06;4260,06;0;0;0;
;;503;140;24100;62500;2025/000222;2025/040222;EQUIPAMIENTO AGENCIA DE PROXIMIDAD DE PUENTE DE VALLECAS, AV.ALBUFERA,42;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;12760,05;12760,05;0;1709,32;11050,73;11050,73;0;0;0;
;;503;140;24100;62500;2025/000222;2025/050222;EQUIPAMIENTO AGENCIA DE PROXIMIDAD DE VICÁLVARO, AV.DAROCA 327;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;8022,3;8022,3;0;1864,72;6157,58;6157,58;0;0;0;
;;503;140;24100;62500;2025/000222;2025/060222;EQUIPAMIENTO ESCUELA DE HOSTELERÍA SANTA EUGENIA,C/VIRGEN DE LAS VIÑAS,16;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;3472,7;3472,7;0;0;3472,7;3472,7;0;0;0;
;;503;140;24100;62500;2025/000222;2025/070222;EQUIPAMIENTO ESCUELA EMPLEO VERDE Y OFICIOS, C/GINEBRO,1;212;USERA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;30225,8;30225,8;0;3884,82;26340,98;26340,98;0;0;0;
;;503;140;24100;62500;2025/000222;2025/090222;EQUIPAMIENTO AGENCIA DE PROXIMIDAD DE CARABANCHEL, AV.CARABANCHEL ALTO,52;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;4537,5;4537,5;0;2428,02;2109,48;2109,48;0;0;0;
;;503;140;24100;62500;2025/000222;2025/100222;EQUIPAMIENTO AGENCIA DE PROXIMIDAD EN MERCAMADRID.;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;3025;3025;0;1618,68;1406,32;1406,32;0;0;0;
;;503;140;24100;62500;2025/000222;2025/110222;EQUIPAMIENTO CENTRO DE FORMACIÓN Y EMPLEO JERTE, C/JERTE,3;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;2420;2420;0;1294,94;1125,06;1125,06;0;0;0;
;;503;140;24100;62500;2025/000222;2025/120222;EQUIPAMIENTO SEDE EDIFICIO AGENCIA PARA EL EMPLEO MADRID, Pº DE PONTONES, 10;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;1370,33;1370,33;0;0;1370,33;1370,33;0;0;0;
;;503;140;24100;62599;2024/000091;2024/000091;ADQUISICIÓN DE OTRO EQUIPAMIENTO CENTROS AGENCIA PARA EL EMPLEO DE MADRID;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;0,4;0,4;0;0;0,4;0,4;0;0;0;
;;503;140;24100;62599;2024/000091;2025/001273;OTRO EQUIPAMIENTO CENTRO TALENTO & EMPRESAS ÁNCORA, C/ÁNCORA, 41;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;2511,54;2511,54;0;0;2511,54;2511,54;2511,54;0;2511,54;
;;503;140;24100;62599;2025/000204;2025/000204;ADQUISICION DE MOBILIARIO PARA LOS NUEVOS ESPACIOS CEOP Y TALENTO Y EMPRESAS;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;194096,1;194096,1;0;45949,51;148146,59;148146,59;0;0;0;
;;503;140;24100;62599;2025/000222;2025/000222;EQUIPAMIENTO PARA VARIOS CENTROS DE LA AGENCIA PARA EL EMPLEO;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;35000;-35000;0;0;0;0;0;0;0;0;
;;503;140;24100;62599;2025/000222;2025/010222;EQUIPAMIENTO AGENCIA DE PROXIMIDAD DE VILLAVERDE, AV.OROVILLA,54;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;2735,37;2735,37;0;0;2735,37;2735,37;2735,37;0;2735,37;
;;503;140;24100;62599;2025/000222;2025/080222;EQUIPAMIENTO EN CENTRO DE FORMACIÓN OCUPACIONAL LOS CÁRMENES;210;LATINA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;3620,16;3620,16;0;0;3620,16;3620,16;3620,16;0;3620,16;
;;503;140;24100;62599;2025/000222;2025/120222;EQUIPAMIENTO SEDE EDIFICIO AGENCIA PARA EL EMPLEO MADRID, Pº DE PONTONES, 10;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;3790;3790;0;0;3790;3790;0;0;0;
;;503;140;24100;62600;2024/000092;2024/000092;ADQUISICIÓN DE CARTELERÍA DIGITAL Y GESTOR DE CONTENIDOS PARA CENTROS AGENCIA EMPLEO MADRID;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;0,01;0,01;0,01;0;0;0;0;0;0;
;;503;140;24100;62600;2024/000092;2024/010092;AGENCIA DE ZONA DE ARGANZUELA. ADQUISICIÓN CARTELERÍA DIGITAL Y GESTOR CONTENIDOS;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;10220,63;10220,63;0;0;10220,63;10220,63;10220,61;0;10220,61;
;;503;140;24100;62600;2024/000092;2024/020092;AGENCIA DE ZONA DE BARAJAS. ADQUISICIÓN CARTELERÍA DIGITAL Y GESTOR CONTENIDOS;221;BARAJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;10884,39;10884,39;0;0;10884,39;10884,39;10884,39;0;10884,39;
;;503;140;24100;62600;2024/000092;2024/030092;AGENCIA DE ZONA DE CARABANCHEL. ADQUISICIÓN DE CARTELERÍA Y GESTOR DE CONTENIDOS;210;LATINA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;11955,24;11955,24;0;0;11955,24;11955,24;11955,24;0;11955,24;
;;503;140;24100;62600;2024/000092;2024/040092;AGENCIA DE ZONA LATINA-CARABANCHEL. ADQUISICIÓN CARTELERÍA DIGITAL Y GESTOR DE CONTENIDOS;210;LATINA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;10884,39;10884,39;0;0;10884,39;10884,39;10884,39;0;10884,39;
;;503;140;24100;62600;2024/000092;2024/050092;AGENCIA DE ZONA MERCAMADRID. ADQUISICIÓN CARTELERÍA DIGITAL Y GESTOR DE CONTENIDOS;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;15255,54;15255,54;0;0;15255,54;15255,54;15255,54;0;15255,54;
;;503;140;24100;62600;2024/000092;2024/060092;AGENCIA DE ZONA DE RETIRO. ADQUISICIÓN CARTELERÍA DIGITAL Y GESTOR DE CONTENIDOS;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;10884,39;10884,39;0;0;10884,39;10884,39;10884,39;0;10884,39;
;;503;140;24100;62600;2024/000092;2024/070092;AGENCIA DE ZONA DE TETUÁN. ADQUISICIÓN DE CARTELERÍA DIGITAL Y GESTOR DE CONTENIDOS;206;TETUAN;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;10884,39;10884,39;0;0;10884,39;10884,39;10884,39;0;10884,39;
;;503;140;24100;62600;2024/000092;2024/080092;AGENCIA DE ZONA DE VILLAVERDE. ADQUISICIÓN CARTELERÍA DIGITAL Y GESTOR DE CONTENIDOS;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;15255,54;15255,54;0;0;15255,54;15255,54;15255,54;0;15255,54;
;;503;140;24100;62600;2024/000092;2024/090092;CENTRO FORMACIÓN DE OFICIOS USERA. ADQUISICIÓN CARTELERÍA DIGITAL Y GESTOR DE CONTENIDOS;212;USERA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;33861,38;33861,38;0;0;33861,38;33861,38;33861,38;0;33861,38;
;;503;140;24100;62600;2024/000092;2024/100092;ESCUELA DE HOSTELERÍA SANTA EUGENIA. ADQUISICIÓN CARTELERÍA DIGITAL Y GESTOR DE CONTENIDOS;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;16185,93;16185,93;0;0;16185,93;16185,93;16185,93;0;16185,93;
;;503;140;24100;62600;2024/000092;2024/110092;CENTRO CEOP Y TALENTO & EMPRESAS. ADQUISICIÓN CARTELERÍA DIGITAL Y GESTOR CONTENIDOS;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;19981,96;19981,96;0;0;19981,96;19981,96;19981,96;0;19981,96;
;;503;140;24109;62601;2025/000224;2025/000224;ADQUISICIÓN DE EQUIPOS PARA PROCESO DE DATOS EN CENTROS AGENCIA PARA EL EMPLEO;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;75000;-75000;0;0;0;0;0;0;0;0;
;;503;140;24109;62601;2025/000224;2025/010224;CENTRO TALENTO & EMPRESAS ÁNCORA. ADQUISICIÓN EQUIPOS PARA PROCESO DE DATOS;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;6443,7;6443,7;0;0;6443,7;6443,7;6443,7;0;6443,7;
;;503;140;24109;62601;2025/000224;2025/020224;AGENCIA DE PROXIMIDAD VILLAVERDE. EQUIPOS PROCESOS DE DATOS;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;192,7;192,7;0;0;192,7;192,7;192,7;0;192,7;
;;503;140;24109;62601;2025/000224;2025/030224;AGENCIA DE PROXIMIDAD BARAJAS. EQUIPOS PROCESOS DE DATOS;221;BARAJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;192,7;192,7;0;0;192,7;192,7;192,7;0;192,7;
;;503;140;24109;62601;2025/000224;2025/040224;AGENCIA DE PROXIMIDAD PUENTE DE VALLECAS. EQUIPOS PROCESOS DE DATOS;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;192,71;192,71;0;0;192,71;192,71;192,71;0;192,71;
;;503;140;24109;62601;2025/000224;2025/050224;AGENCIA DE PROXIMIDAD CARABANCHEL. EQUIPOS PROCESOS DE DATOS;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;192,71;192,71;0;0;192,71;192,71;192,71;0;192,71;
;;503;140;24109;62601;2025/000224;2025/060224;AGENCIA DE PROXIMIDAD LATINA. EQUIPOS PROCESOS DE DATOS;210;LATINA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;192,7;192,7;0;0;192,7;192,7;192,7;0;192,7;
;;506;140;93200;62301;2025/000116;2025/000116;SUMINISTRO E INSTALACIÓN ELEMENTOS ACCESIBILIDAD OFICINAS ATENCIÓN INTEGRAL AL CONTRIBUYENTE (OAICs);998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;18100;0;18100;18100;0;0;0;0;0;0;
;;506;140;93200;62302;2025/000119;2025/000119;ADQUISICIÓN TELÉMETROS Y PODÓMETROS. AGENCIA TRIBUTARIA MADRID;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;600;0;600;600;0;0;0;0;0;0;
;;506;140;93200;62500;2025/000120;2025/000120;MOBILIARIO NUEVA ADQUISICIÓN ZONAS COWORKING, C/SACRAMENTO, 1;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;35000;0;35000;5296,52;0;29703,48;29703,48;0;0;0;
;;506;140;93200;62600;2025/000122;2025/000122;ADQUISICIÓN DE EQUIPOS AUDIOVISUALES,C/ SACRAMENTO, 9;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;6292;-314,6;5977,4;0;0;5977,4;5977,4;5977,4;0;5977,4;
;;506;140;93200;62600;2025/000397;2025/000397;ADQUISICIÓN DE 14 PARES DE AURICULARES PARA C/ SACRAMENTO 3 Y 5. AGENCIA TRIBUTARIA MADRID;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;2304,6;2304,6;0,08;0;2304,52;2304,52;2304,52;0;2304,52;
;;506;140;93200;62901;2025/000123;2025/000123;SEÑALÉTICA Y CARTELERÍA ZONAS COMUNES COWORKING, C/ SACRAMENTO,1;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;10000;0;10000;10000;0;0;0;0;0;0;
;;506;140;93200;63301;2025/000124;2025/000124;REPOSICIÓN DE CENTRAL DE DETECCIÓN Y ALARMAS CONTRAINCENDIOS (PCI),C/ SACRAMENTO,5;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;18100;0;18100;18100;0;0;0;0;0;0;
;;506;140;93200;63500;2025/000125;2025/000125;REPOSICIÓN FUENTES DE AGUA EN CENTROS DE LA AGENCIA TRIBUTARIA MADRID;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;5000;-4545;455;455;0;0;0;0;0;0;
;;506;140;93200;63500;2025/000125;2025/010125;OFICINA ATENCIÓN INTEGRAL AL CIUDADANO, C/RAIMUNDO FDEZ.VILLAVERDE,32. REPOSICIÓN FUENTES;207;CHAMBERI;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0;1515;1515;0;0;1515;1515;1514,99;0;1514,99;
;;506;140;93200;63500;2025/000125;2025/020125;EDIFICIO AGENCIA TRIBUTARIA MADRID, C/ SACRAMENTO,5. REPOSICIÓN FUENTES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;3030;3030;0;0;3030;3030;3029,99;0;3029,99;
;;506;140;93200;63500;2025/000126;2025/000126;REPOSICIÓN MOBILIARIO EN C/ SACRAMENTO, 1;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;85000;0;85000;5098,08;0;79901,92;79901,91;0;0;0;
;;506;140;93200;63601;2025/000396;2025/000396;ADQUISICIÓN DE CPU Y ORDENADOR PORTÁTIL, C/SACRAMENTO, 5. AGENCIA TRIBUTARIA MADRID;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;2947;2947;2947;0;0;0;0;0;0;
;;508;120;31100;62301;2025/000053;2025/170053;CENTRO MUNICIPAL DE SALUD COMUNITARIA TETUÁN. INSTALACIONES TÉCNICAS;206;TETUAN;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0;2660,22;2660,22;0;0;2660,22;2660,22;0;0;0;
;;508;120;31100;62500;2025/000055;2025/000055;EQUIPAMIENTO PARA CENTROS DE MADRID SALUD;998;VARIOS DISTRITOS;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;5000;-4088,77;911,23;911,23;0;0;0;0;0;0;
;;508;120;31100;62500;2025/000055;2025/010055;EQUIPAMIENTO SEDE MADRID SALUD, AV.DEL MEDITERRÁNEO,62;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;10088,77;10088,77;0;0;10088,77;1709,52;1709,52;0;1709,52;
;;508;120;31100;62599;2024/000005;2024/000005;EQUIPAMIENTO CENTROS MADRID SALUD;998;VARIOS DISTRITOS;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0;4450;4450;4450;0;0;0;0;0;0;
;;508;120;31100;62599;2024/000005;2024/030005;EQUIPAMIENTO LABORATORIO DE SALUD PÚBLICA, C/EMIGRANTES, 20;216;HORTALEZA;04;SALUD PÚBLICA;02;HIGIENE;;;;;;;0;65914,21;65914,21;0;0;65914,21;65914,21;65914,21;0;65914,21;
;;508;120;31100;62599;2025/000055;2025/000055;EQUIPAMIENTO PARA CENTROS DE MADRID SALUD;998;VARIOS DISTRITOS;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;62100;-28021,97;34078,03;34078,03;0;0;0;0;0;0;
;;508;120;31100;62599;2025/000055;2025/020055;EQUIPAMIENTO DEPARTAMENTO DE FARMACIA, C/ MONTESA, 22 EDIFICIO A;204;SALAMANCA;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0;42093,64;42093,64;0;0;42093,64;40567,22;39422,56;0;39422,56;
;;508;120;31100;62599;2025/000055;2025/030055;EQUIPAMIENTO CENTRO DE ATENCIÓN A LAS ADICCIONES (CAD) DE TETUÁN;206;TETUAN;04;SALUD PÚBLICA;03;DROGODEPENDECIAS;;;;;;;0;1574,99;1574,99;0;0;1574,99;867,74;867,74;0;867,74;
;;508;120;31100;62599;2025/000055;2025/040055;EQUIPAMIENTO CENTRO DE ATENCIÓN A LAS ADICCIONES (CAD) VALLECAS;213;PUENTE DE VALLECAS;04;SALUD PÚBLICA;03;DROGODEPENDECIAS;;;;;;;0;1659,88;1659,88;0;0;1659,88;245,39;245,39;0;245,39;
;;508;120;31100;62599;2025/000055;2025/050055;EQUIPAMIENTO CMSc CENTRO MUNICIPAL DE SALUD COMUNITARIA DE CARABANCHEL;211;CARABANCHEL;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0;13309,65;13309,65;0;0;13309,65;7309,26;7309,26;0;7309,26;
;;508;120;31100;62599;2025/000055;2025/060055;EQUIPAMIENTO CMSc CENTRO MUNICIPAL DE SALUD COMUNITARIA DE CENTRO;201;CENTRO;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0;11366,05;11366,05;0;0;11366,05;6948,01;6948,01;0;6948,01;
;;508;120;31100;62599;2025/000055;2025/070055;EQUIPAMIENTO CMSc CENTRO MUNICIPAL DE SALUD COMUNITARIA DE CHAMBERÍ;207;CHAMBERI;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0;5098,96;5098,96;0;0;5098,96;4391,71;4391,71;0;4391,71;
;;508;120;31100;62599;2025/000055;2025/080055;EQUIPAMIENTO CMSc CENTRO MUNICIPAL DE SALUD COMUNITARIA DE CIUDAD LINEAL;215;CIUDAD LINEAL;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0;17538,11;17538,11;0;0;17538,11;11937,62;11937,62;0;11937,62;
;;508;120;31100;62599;2025/000055;2025/090055;EQUIPAMIENTO CMSc CENTRO MUNICIPAL DE SALUD COMUNITARIA DE FUENCARRAL;208;FUENCARRAL-EL PARDO;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0;4646,35;4646,35;0;0;4646,35;2641,07;2641,07;0;2641,07;
;;508;120;31100;62599;2025/000055;2025/100055;EQUIPAMIENTO CMSc CENTRO MUNICIPAL DE SALUD COMUNITARIA DE HORTALEZA;216;HORTALEZA;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0;7719,67;7719,67;0;0;7719,67;3559,43;3559,43;0;3559,43;
;;508;120;31100;62599;2025/000055;2025/110055;EQUIPAMIENTO CMSc CENTRO MUNICIPAL DE SALUD COMUNITARIA DE LATINA;210;LATINA;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0;1696,38;1696,38;0;0;1696,38;989,13;989,13;0;989,13;
;;508;120;31100;62599;2025/000055;2025/120055;EQUIPAMIENTO CMSc CENTRO MUNICIPAL DE SALUD COMUNITARIA PUENTE DE VALLECAS;213;PUENTE DE VALLECAS;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0;33773,81;33773,81;0;0;33773,81;21131,34;21131,34;0;21131,34;
